bucket,reason,market_snapshot_id,match_id,id_prefix,player_id,source_name,market_type,selection,line_value,odds_american,price_cents,implied_probability,captured_at
needs_review,market_snapshot_missing_match_or_player_identity,558fe19e5c44803a03552b024a2776c976e32806,rh-wta-125k-modena-kawa-vs-pigato-2026-06-08,rh,,draftkings,first_set_total_games,Under,9.5,-175,,0.6363636363636364,2026-06-08T07:31:18.345Z
needs_review,market_snapshot_missing_match_or_player_identity,8df3c5202bc307a19790931f613fc49be618854e,rh-wta-125k-modena-kawa-vs-pigato-2026-06-08,rh,,draftkings,first_set_total_games,Over,9.5,110,,0.47619047619047616,2026-06-08T07:31:18.345Z
needs_review,market_snapshot_missing_match_or_player_identity,7e8f3ce716b489e1e2dc87282c128de290f19774,rh-wta-125k-modena-noha-akugue-vs-rakotomanga-rajaonah-2026-06-08,rh,,draftkings,first_set_total_games,Under,9.5,-175,,0.6363636363636364,2026-06-08T07:31:18.345Z
needs_review,market_snapshot_missing_match_or_player_identity,cbf4ff80b067e2f4ace6415a221c64e6ced6f785,rh-wta-125k-modena-noha-akugue-vs-rakotomanga-rajaonah-2026-06-08,rh,,draftkings,first_set_total_games,Over,9.5,110,,0.47619047619047616,2026-06-08T07:31:18.345Z
needs_review,market_snapshot_missing_match_or_player_identity,1d4cf2029d4e65977d298581c2e601d64c4a2abb,rh-wta-125k-modena-quevedo-vs-ortenzi-2026-06-08,rh,,draftkings,first_set_total_games,Under,9.5,-185,,0.6491228070175439,2026-06-08T07:31:18.345Z
needs_review,market_snapshot_missing_match_or_player_identity,5281d4556a89d5023e0d5c76e5f0e85b74a2bebd,rh-wta-125k-modena-quevedo-vs-ortenzi-2026-06-08,rh,,draftkings,first_set_total_games,Over,9.5,125,,0.4444444444444444,2026-06-08T07:31:18.345Z
needs_review,market_snapshot_missing_match_or_player_identity,b27374365263fe3d339e0cea15c9344f1550e43d,rh-wta-125k-modena-trevisan-vs-ruggeri-2026-06-08,rh,,draftkings,first_set_total_games,Under,9.5,-150,,0.6,2026-06-08T07:31:18.345Z
needs_review,market_snapshot_missing_match_or_player_identity,cf0af229d3e5a79956f8d45acaab82d6a25305df,rh-wta-125k-modena-trevisan-vs-ruggeri-2026-06-08,rh,,draftkings,first_set_total_games,Over,9.5,105,,0.4878048780487805,2026-06-08T07:31:18.345Z
needs_review,market_snapshot_missing_match_or_player_identity,39c0e4578f88f8dce3c2607152d4baa794ad6d04,rh-wta-125k-modena-vandromme-vs-fita-boluda-2026-06-08,rh,,draftkings,first_set_total_games,Over,9.5,110,,0.47619047619047616,2026-06-08T07:31:18.345Z
needs_review,market_snapshot_missing_match_or_player_identity,3b421c8ba9eedf4b4541cd2de03f66e90eb1e628,rh-wta-125k-modena-vandromme-vs-fita-boluda-2026-06-08,rh,,draftkings,first_set_total_games,Under,9.5,-165,,0.6226415094339622,2026-06-08T07:31:18.345Z
needs_review,market_snapshot_missing_match_or_player_identity,af12599516f7a5ab2afe345d0b75031f307fdcbb,rh-wta-125k-modena-wang-vs-samson-2026-06-08,rh,,draftkings,first_set_total_games,Over,9.5,125,,0.4444444444444444,2026-06-08T07:31:18.345Z
needs_review,market_snapshot_missing_match_or_player_identity,ec51b02c6ce25e19be657652d75de86684bbe576,rh-wta-125k-modena-wang-vs-samson-2026-06-08,rh,,draftkings,first_set_total_games,Under,9.5,-185,,0.6491228070175439,2026-06-08T07:31:18.345Z
needs_review,market_snapshot_missing_match_or_player_identity,5273d2bbdc6d2d633c71750e7c8d5ecddc1cc308,rh-wta-london-boulter-vs-fernandez-2026-06-08,rh,,draftkings,match_total_games,Over,22.5,-115,,0.5348837209302325,2026-06-08T07:31:18.345Z
needs_review,market_snapshot_missing_match_or_player_identity,b3d90f6a229ad001fd67d94dea95284fdab29486,rh-wta-london-boulter-vs-fernandez-2026-06-08,rh,,draftkings,match_total_games,Under,22.5,-130,,0.5652173913043478,2026-06-08T07:31:18.345Z
needs_review,market_snapshot_missing_match_or_player_identity,e8ac7be2daeb920f9aac72800040c27fd66de86c,rh-wta-london-boulter-vs-fernandez-2026-06-08,rh,,draftkings,first_set_total_games,Over,9.5,-110,,0.5238095238095238,2026-06-08T07:31:18.345Z
needs_review,market_snapshot_missing_match_or_player_identity,f2b13a4bb08c07e4c8a3d2a4dbae1bd937ee14bb,rh-wta-london-boulter-vs-fernandez-2026-06-08,rh,,draftkings,first_set_total_games,Under,9.5,-135,,0.574468085106383,2026-06-08T07:31:18.345Z
needs_review,market_snapshot_missing_match_or_player_identity,0ef1a39a1a6d73714c611e6c13caca6962fa203d,rh-wta-london-dart-vs-samsonova-2026-06-08,rh,,draftkings,first_set_total_games,Over,9.5,110,,0.47619047619047616,2026-06-08T07:31:18.345Z
needs_review,market_snapshot_missing_match_or_player_identity,0f43f48bd11fb81ba20b878a8b88c88fb92f36d1,rh-wta-london-dart-vs-samsonova-2026-06-08,rh,,draftkings,match_total_games,Over,20.5,-110,,0.5238095238095238,2026-06-08T07:31:18.345Z
needs_review,market_snapshot_missing_match_or_player_identity,a542bf99ad544c1909ece723115f4f30e2fa5d20,rh-wta-london-dart-vs-samsonova-2026-06-08,rh,,draftkings,first_set_total_games,Under,9.5,-165,,0.6226415094339622,2026-06-08T07:31:18.345Z
needs_review,market_snapshot_missing_match_or_player_identity,d5a1998825e9ac4e215c2a2dbb4d30b37db40a5b,rh-wta-london-dart-vs-samsonova-2026-06-08,rh,,draftkings,match_total_games,Under,20.5,-135,,0.574468085106383,2026-06-08T07:31:18.345Z
needs_review,market_snapshot_missing_match_or_player_identity,012800f9cc06c2f30043fe40ba3d48af4ed72220,rh-wta-london-pliskova-vs-kessler-2026-06-08,rh,,draftkings,match_total_games,Under,22.5,-120,,0.5454545454545454,2026-06-08T07:31:18.345Z
needs_review,market_snapshot_missing_match_or_player_identity,88f4b0424c72d4116dea9666f2cf550958daccd9,rh-wta-london-pliskova-vs-kessler-2026-06-08,rh,,draftkings,first_set_total_games,Over,9.5,-120,,0.5454545454545454,2026-06-08T07:31:18.345Z
needs_review,market_snapshot_missing_match_or_player_identity,b14e86eddd87d39641ed370d66c49d9b2bc45a50,rh-wta-london-pliskova-vs-kessler-2026-06-08,rh,,draftkings,first_set_total_games,Under,9.5,-120,,0.5454545454545454,2026-06-08T07:31:18.345Z
needs_review,market_snapshot_missing_match_or_player_identity,e280c718ae0dea251358374179a3d624ce4d9f91,rh-wta-london-pliskova-vs-kessler-2026-06-08,rh,,draftkings,match_total_games,Over,22.5,-120,,0.5454545454545454,2026-06-08T07:31:18.345Z
needs_review,market_snapshot_missing_match_or_player_identity,02ef7fb5f19f3f51c4971cbb4333bb4f16c8ad70,rh-wta-london-siegemund-vs-jones-2026-06-08,rh,,draftkings,first_set_total_games,Under,9.5,-150,,0.6,2026-06-08T07:31:18.345Z
needs_review,market_snapshot_missing_match_or_player_identity,5d49f93df4a4542bb918bf0286e7ba258fdd02c7,rh-wta-london-siegemund-vs-jones-2026-06-08,rh,,draftkings,match_total_games,Over,20.5,-120,,0.5454545454545454,2026-06-08T07:31:18.345Z
needs_review,market_snapshot_missing_match_or_player_identity,d1abeab483fba8cf792e87fe2fac38719009cdfb,rh-wta-london-siegemund-vs-jones-2026-06-08,rh,,draftkings,match_total_games,Under,20.5,-120,,0.5454545454545454,2026-06-08T07:31:18.345Z
needs_review,market_snapshot_missing_match_or_player_identity,e6d6f201ea51ed21e715802faa07a036bd0bac4e,rh-wta-london-siegemund-vs-jones-2026-06-08,rh,,draftkings,first_set_total_games,Over,9.5,105,,0.4878048780487805,2026-06-08T07:31:18.345Z
needs_review,market_snapshot_missing_match_or_player_identity,3f36c25d65abd1dd5c6143a2b4641595333e2d17,rh-wta-london-zheng-vs-cristian-2026-06-08,rh,,draftkings,first_set_total_games,Under,9.5,-165,,0.6226415094339622,2026-06-08T07:31:18.345Z
needs_review,market_snapshot_missing_match_or_player_identity,515df41f08250076e992a86968e65312694ae8e7,rh-wta-london-zheng-vs-cristian-2026-06-08,rh,,draftkings,match_total_games,Over,20.5,-130,,0.5652173913043478,2026-06-08T07:31:18.345Z
needs_review,market_snapshot_missing_match_or_player_identity,7aa9f28918a1f1198aa56a08232b49c01682db7d,rh-wta-london-zheng-vs-cristian-2026-06-08,rh,,draftkings,match_total_games,Under,20.5,-115,,0.5348837209302325,2026-06-08T07:31:18.345Z
needs_review,market_snapshot_missing_match_or_player_identity,a025cb2b14df5855d180f5f4fb185894d27852a9,rh-wta-london-zheng-vs-cristian-2026-06-08,rh,,draftkings,first_set_total_games,Over,9.5,110,,0.47619047619047616,2026-06-08T07:31:18.345Z
needs_review,market_snapshot_missing_match_or_player_identity,6cf6a5a4fe06d63aee5f9797e648bb4dd181985b,rh-wta-s-hertogenbosch-alexandrova-vs-udvardy-2026-06-08,rh,,draftkings,first_set_total_games,Under,9.5,-185,,0.6491228070175439,2026-06-08T07:31:18.345Z
needs_review,market_snapshot_missing_match_or_player_identity,7450977c1cbb98502454c8226185966ac4309777,rh-wta-s-hertogenbosch-alexandrova-vs-udvardy-2026-06-08,rh,,draftkings,match_total_games,Under,19.5,-115,,0.5348837209302325,2026-06-08T07:31:18.345Z
needs_review,market_snapshot_missing_match_or_player_identity,97f11b1015d693bb76b2890eab5fcb0660909017,rh-wta-s-hertogenbosch-alexandrova-vs-udvardy-2026-06-08,rh,,draftkings,match_total_games,Over,19.5,-125,,0.5555555555555556,2026-06-08T07:31:18.345Z
needs_review,market_snapshot_missing_match_or_player_identity,c643dd426a91e1eedd31defebecdbe76a70ef749,rh-wta-s-hertogenbosch-alexandrova-vs-udvardy-2026-06-08,rh,,draftkings,first_set_total_games,Over,9.5,125,,0.4444444444444444,2026-06-08T07:31:18.345Z
needs_review,market_snapshot_missing_match_or_player_identity,00b0c591f2147fc78fba02e4aadbb08ed5a078ea,rh-wta-s-hertogenbosch-andreescu-vs-mertens-2026-06-08,rh,,draftkings,first_set_total_games,Over,9.5,100,,0.5,2026-06-08T07:31:18.345Z
needs_review,market_snapshot_missing_match_or_player_identity,2bc2abf648911b8a6ce14d791bd94be2256831ae,rh-wta-s-hertogenbosch-andreescu-vs-mertens-2026-06-08,rh,,draftkings,match_total_games,Over,20.5,-120,,0.5454545454545454,2026-06-08T07:31:18.345Z
needs_review,market_snapshot_missing_match_or_player_identity,b1ff8a135903d2cce87f5546e9f59d68b04cbb76,rh-wta-s-hertogenbosch-andreescu-vs-mertens-2026-06-08,rh,,draftkings,first_set_total_games,Under,9.5,-150,,0.6,2026-06-08T07:31:18.345Z
needs_review,market_snapshot_missing_match_or_player_identity,fdbb939d203b6f6e485416e504f17c1c3567eff5,rh-wta-s-hertogenbosch-andreescu-vs-mertens-2026-06-08,rh,,draftkings,match_total_games,Under,20.5,-120,,0.5454545454545454,2026-06-08T07:31:18.345Z
needs_review,market_snapshot_missing_match_or_player_identity,02665a4ec2954fff317a37cab90ff24359e651a4,rh-wta-s-hertogenbosch-kasatkina-vs-montgomery-2026-06-08,rh,,draftkings,first_set_total_games,Under,9.5,-165,,0.6226415094339622,2026-06-08T07:31:18.345Z
needs_review,market_snapshot_missing_match_or_player_identity,3c27c34120e23b3fd474e4bb11b558274b8c8c73,rh-wta-s-hertogenbosch-kasatkina-vs-montgomery-2026-06-08,rh,,draftkings,first_set_total_games,Over,9.5,105,,0.4878048780487805,2026-06-08T07:31:18.345Z
needs_review,market_snapshot_missing_match_or_player_identity,55d94edfa472dd239d95933e35a3ced0cd1f7b5a,rh-wta-s-hertogenbosch-kasatkina-vs-montgomery-2026-06-08,rh,,draftkings,match_total_games,Under,20.5,-125,,0.5555555555555556,2026-06-08T07:31:18.345Z
needs_review,market_snapshot_missing_match_or_player_identity,5c248f7edfeade5c24d13fb876d6c3f29b4fa572,rh-wta-s-hertogenbosch-kasatkina-vs-montgomery-2026-06-08,rh,,draftkings,match_total_games,Over,20.5,-115,,0.5348837209302325,2026-06-08T07:31:18.345Z
needs_review,market_snapshot_missing_match_or_player_identity,21067e49369a11e305727fba8aee8b52f57162d0,rh-wta-s-hertogenbosch-linette-vs-birrell-2026-06-08,rh,,draftkings,first_set_total_games,Over,9.5,-105,,0.5121951219512195,2026-06-08T07:31:18.345Z
needs_review,market_snapshot_missing_match_or_player_identity,392a2593bdcc03b6196d52e502f3964db7211d0a,rh-wta-s-hertogenbosch-linette-vs-birrell-2026-06-08,rh,,draftkings,first_set_total_games,Under,9.5,-135,,0.574468085106383,2026-06-08T07:31:18.345Z
needs_review,market_snapshot_missing_match_or_player_identity,6415aaccfa5e1e3913a3a85041599964b3f7f435,rh-wta-s-hertogenbosch-linette-vs-birrell-2026-06-08,rh,,draftkings,match_total_games,Over,22.5,-110,,0.5238095238095238,2026-06-08T07:31:18.345Z
needs_review,market_snapshot_missing_match_or_player_identity,dbf04dccad5b71f51143e24a59dae152de0afeb3,rh-wta-s-hertogenbosch-linette-vs-birrell-2026-06-08,rh,,draftkings,match_total_games,Under,22.5,-135,,0.574468085106383,2026-06-08T07:31:18.345Z
needs_review,market_snapshot_missing_match_or_player_identity,3729ee8257e5ab50a019426e13d2df88b5fb7b75,rh-wta-s-hertogenbosch-pohankova-vs-tauson-2026-06-08,rh,,draftkings,first_set_total_games,Under,9.5,-165,,0.6226415094339622,2026-06-08T07:31:18.345Z
needs_review,market_snapshot_missing_match_or_player_identity,589786a10bc1bf173598568b05b2ecaee1f1b9a3,rh-wta-s-hertogenbosch-pohankova-vs-tauson-2026-06-08,rh,,draftkings,first_set_total_games,Over,9.5,110,,0.47619047619047616,2026-06-08T07:31:18.345Z
needs_review,market_snapshot_missing_match_or_player_identity,5fc09b598c96103a47d4a8f6714953895c3a87c3,rh-wta-s-hertogenbosch-pohankova-vs-tauson-2026-06-08,rh,,draftkings,match_total_games,Over,21.5,-120,,0.5454545454545454,2026-06-08T07:31:18.345Z
needs_review,market_snapshot_missing_match_or_player_identity,de5610c703f3cdc7c4120d7c44c3e594f8d34aed,rh-wta-s-hertogenbosch-pohankova-vs-tauson-2026-06-08,rh,,draftkings,match_total_games,Under,21.5,-125,,0.5555555555555556,2026-06-08T07:31:18.345Z
needs_review,market_snapshot_missing_match_or_player_identity,38577629861070ed87506e007aa61c68f83d2863,rh-wta-s-hertogenbosch-snigur-vs-badosa-2026-06-08,rh,,draftkings,first_set_total_games,Under,9.5,-165,,0.6226415094339622,2026-06-08T07:31:18.345Z
needs_review,market_snapshot_missing_match_or_player_identity,8acf980a9747a21d3668d2a6eff8dbde5ae31e42,rh-wta-s-hertogenbosch-snigur-vs-badosa-2026-06-08,rh,,draftkings,match_total_games,Under,21.5,-130,,0.5652173913043478,2026-06-08T07:31:18.345Z
needs_review,market_snapshot_missing_match_or_player_identity,a73a797d2d8017c6ab7742e957ea3a4eb9f8aa0e,rh-wta-s-hertogenbosch-snigur-vs-badosa-2026-06-08,rh,,draftkings,match_total_games,Over,21.5,-110,,0.5238095238095238,2026-06-08T07:31:18.345Z
needs_review,market_snapshot_missing_match_or_player_identity,dab516fd66fbc0cc5aa000e924f6f6b2ba123be6,rh-wta-s-hertogenbosch-snigur-vs-badosa-2026-06-08,rh,,draftkings,first_set_total_games,Over,9.5,105,,0.4878048780487805,2026-06-08T07:31:18.345Z
needs_review,market_snapshot_missing_match_or_player_identity,92064c15c1548dce3865115ecb9d8930232b5233,tl-2026-06-08-bratislava-challenger-2026-federico-cina-vs-marko-topo,tl,,draftkings,first_set_total_games,Over,9.5,-125,,0.5555555555555556,2026-06-08T07:31:18.345Z
needs_review,market_snapshot_missing_match_or_player_identity,ee8453c022c8c13f4ef40b4b01b913de7e98d620,tl-2026-06-08-bratislava-challenger-2026-federico-cina-vs-marko-topo,tl,,draftkings,first_set_total_games,Under,9.5,-120,,0.5454545454545454,2026-06-08T07:31:18.345Z
needs_review,market_snapshot_missing_match_or_player_identity,5d7d8ae3a1e8d15690966aaeca75e04d6128aff8,tl-2026-06-08-bratislava-challenger-2026-norbert-gombos-vs-jan-choinski,tl,,draftkings,first_set_total_games,Over,9.5,-105,,0.5121951219512195,2026-06-08T07:31:18.345Z
needs_review,market_snapshot_missing_match_or_player_identity,60a40eb2521d6c2c44489f1a69bdea5ffafe57a2,tl-2026-06-08-bratislava-challenger-2026-norbert-gombos-vs-jan-choinski,tl,,draftkings,first_set_total_games,Under,9.5,-140,,0.5833333333333334,2026-06-08T07:31:18.345Z
needs_review,market_snapshot_missing_match_or_player_identity,635b31e19b7fc41a940832865ffaf3a35d775506,tl-2026-06-08-bratislava-challenger-2026-thanasi-kokkinakis-vs-tomas-barrios-vera,tl,,draftkings,first_set_total_games,Over,9.5,-130,,0.5652173913043478,2026-06-08T07:31:18.345Z
needs_review,market_snapshot_missing_match_or_player_identity,775d90e40aabbddd4f0ae62af26d30fa6b0e3f8d,tl-2026-06-08-bratislava-challenger-2026-thanasi-kokkinakis-vs-tomas-barrios-vera,tl,,draftkings,first_set_total_games,Under,9.5,-110,,0.5238095238095238,2026-06-08T07:31:18.345Z
needs_review,market_snapshot_missing_match_or_player_identity,bc7ee54f73c0652f6c558479da8d03622762c458,tl-2026-06-08-cattolica-challenger-2026-andrea-guerrieri-vs-dalibor-svrcina,tl,,draftkings,first_set_total_games,Under,9.5,-175,,0.6363636363636364,2026-06-08T07:31:18.345Z
needs_review,market_snapshot_missing_match_or_player_identity,c102951eb9973549b69168e9a5170fc905f994bb,tl-2026-06-08-cattolica-challenger-2026-andrea-guerrieri-vs-dalibor-svrcina,tl,,draftkings,first_set_total_games,Over,9.5,120,,0.45454545454545453,2026-06-08T07:31:18.345Z
needs_review,market_snapshot_missing_match_or_player_identity,464de3c0f8ac57063411ea03dcea3c706daed699,tl-2026-06-08-cattolica-challenger-2026-liam-broady-vs-ioannis-xilas,tl,,draftkings,first_set_total_games,Under,9.5,-165,,0.6226415094339622,2026-06-08T07:31:18.345Z
needs_review,market_snapshot_missing_match_or_player_identity,c919e582a324c215413c5d18382ab7695780ab59,tl-2026-06-08-cattolica-challenger-2026-liam-broady-vs-ioannis-xilas,tl,,draftkings,first_set_total_games,Over,9.5,110,,0.47619047619047616,2026-06-08T07:31:18.345Z
needs_review,market_snapshot_missing_match_or_player_identity,762aea93f54b5e07fddbc604c2c33428fdcb530a,tl-2026-06-08-cattolica-challenger-2026-michele-ribecai-vs-franco-agamenone,tl,,draftkings,first_set_total_games,Under,9.5,-130,,0.5652173913043478,2026-06-08T07:31:18.345Z
needs_review,market_snapshot_missing_match_or_player_identity,c9c8203139d5cc4982f10d3d87f9448b8db43fce,tl-2026-06-08-cattolica-challenger-2026-michele-ribecai-vs-franco-agamenone,tl,,draftkings,first_set_total_games,Over,9.5,-110,,0.5238095238095238,2026-06-08T07:31:18.345Z
needs_review,market_snapshot_missing_match_or_player_identity,7e261fd545469479566b6c119cb16d1b1454c5df,tl-2026-06-08-cattolica-challenger-2026-pierluigi-basile-vs-raul-brancaccio,tl,,draftkings,first_set_total_games,Under,9.5,-175,,0.6363636363636364,2026-06-08T07:31:18.345Z
needs_review,market_snapshot_missing_match_or_player_identity,c49065bb80bf59192d69a94b56e5c80cd670337d,tl-2026-06-08-cattolica-challenger-2026-pierluigi-basile-vs-raul-brancaccio,tl,,draftkings,first_set_total_games,Over,9.5,110,,0.47619047619047616,2026-06-08T07:31:18.345Z
needs_review,market_snapshot_missing_match_or_player_identity,27d686cc082395b3b05f65db485ebce66882f5b2,tl-2026-06-08-ilkley-challenger-2026-august-holmgren-vs-nicolai-budkov-kjaer,tl,,draftkings,first_set_total_games,Under,9.5,135,,0.425531914893617,2026-06-08T07:31:18.345Z
needs_review,market_snapshot_missing_match_or_player_identity,6939e9ab075ac4f5229908d2f0228813d14834e4,tl-2026-06-08-ilkley-challenger-2026-august-holmgren-vs-nicolai-budkov-kjaer,tl,,draftkings,first_set_total_games,Over,9.5,-200,,0.6666666666666666,2026-06-08T07:31:18.345Z
needs_review,market_snapshot_missing_match_or_player_identity,4a1e103b7ff465e1555f1dc781d923b7ef200a32,tl-2026-06-08-ilkley-challenger-2026-harry-wendelken-vs-jack-pinnington-jones,tl,,draftkings,first_set_total_games,Under,9.5,100,,0.5,2026-06-08T07:31:18.345Z
needs_review,market_snapshot_missing_match_or_player_identity,e9acfd6ddb4feabe6556c9e2a31086bf3f50c6a8,tl-2026-06-08-ilkley-challenger-2026-harry-wendelken-vs-jack-pinnington-jones,tl,,draftkings,first_set_total_games,Over,9.5,-150,,0.6,2026-06-08T07:31:18.345Z
needs_review,market_snapshot_missing_match_or_player_identity,8e8ae660072983afcd0bfa64faade4bbe915852a,tl-2026-06-08-ilkley-challenger-2026-kyrian-jacquet-vs-toby-samuel,tl,,draftkings,first_set_total_games,Under,9.5,105,,0.4878048780487805,2026-06-08T07:31:18.345Z
needs_review,market_snapshot_missing_match_or_player_identity,ec61ddfad23e4b4fe466bf6c360655a054a2ec85,tl-2026-06-08-ilkley-challenger-2026-kyrian-jacquet-vs-toby-samuel,tl,,draftkings,first_set_total_games,Over,9.5,-150,,0.6,2026-06-08T07:31:18.345Z
needs_review,market_snapshot_missing_match_or_player_identity,15ed139094bc96a3a1df253ef63e5ba38f707b42,tl-2026-06-08-ilkley-challenger-2026-ugo-blanchet-vs-oliver-tarvet,tl,,draftkings,first_set_total_games,Over,9.5,-150,,0.6,2026-06-08T07:31:18.345Z
needs_review,market_snapshot_missing_match_or_player_identity,298a41693c46f80206e625dc420ed5afa5e4e482,tl-2026-06-08-ilkley-challenger-2026-ugo-blanchet-vs-oliver-tarvet,tl,,draftkings,first_set_total_games,Under,9.5,105,,0.4878048780487805,2026-06-08T07:31:18.345Z
needs_review,market_snapshot_missing_match_or_player_identity,03f6ca6c0e5a94858ecc53ca312f6f92627d4aa1,tl-2026-06-08-lyon-challenger-2026-hugo-grenier-vs-luca-van-assche,tl,,draftkings,first_set_total_games,Over,8.5,-175,,0.6363636363636364,2026-06-08T07:31:18.345Z
needs_review,market_snapshot_missing_match_or_player_identity,48a4a8879bba1a9c5b0421a88065849bdc896c6e,tl-2026-06-08-lyon-challenger-2026-hugo-grenier-vs-luca-van-assche,tl,,draftkings,first_set_total_games,Under,8.5,120,,0.45454545454545453,2026-06-08T07:31:18.345Z
needs_review,market_snapshot_missing_match_or_player_identity,2155a48032f4a3fb3a742213c4fd06b8bab26c7b,tl-2026-06-08-lyon-challenger-2026-laslo-djere-vs-kimmer-coppejans,tl,,draftkings,first_set_total_games,Under,9.5,-135,,0.574468085106383,2026-06-08T07:31:18.345Z
needs_review,market_snapshot_missing_match_or_player_identity,c868fa10085dd94ca70b2c9034d67430ac931848,tl-2026-06-08-lyon-challenger-2026-laslo-djere-vs-kimmer-coppejans,tl,,draftkings,first_set_total_games,Over,9.5,-110,,0.5238095238095238,2026-06-08T07:31:18.345Z
needs_review,market_snapshot_missing_match_or_player_identity,28b12d3d4a0a7aa72c7cd204c1aed330f658b09a,tl-2026-06-08-lyon-challenger-2026-lorenzo-giustino-vs-daniel-rincon,tl,,draftkings,first_set_total_games,Under,9.5,-130,,0.5652173913043478,2026-06-08T07:31:18.345Z
needs_review,market_snapshot_missing_match_or_player_identity,fbd9ee909bc0388e4f2182a89c2442a2f9915d81,tl-2026-06-08-lyon-challenger-2026-lorenzo-giustino-vs-daniel-rincon,tl,,draftkings,first_set_total_games,Over,9.5,-110,,0.5238095238095238,2026-06-08T07:31:18.345Z
needs_review,market_snapshot_missing_match_or_player_identity,30b02d029f0437296db5804d67041373a040285d,tl-2026-06-08-san-miguel-de-tucuman-challenger-2026-eduardo-ribeiro-vs-santiago-de-la-fuente,tl,,draftkings,first_set_total_games,Under,8.5,120,,0.45454545454545453,2026-06-08T07:31:18.345Z
needs_review,market_snapshot_missing_match_or_player_identity,b987c0af87f0a787b71bdb258259f010c4da12b7,tl-2026-06-08-san-miguel-de-tucuman-challenger-2026-eduardo-ribeiro-vs-santiago-de-la-fuente,tl,,draftkings,first_set_total_games,Over,8.5,-175,,0.6363636363636364,2026-06-08T07:31:18.345Z
needs_review,market_snapshot_missing_match_or_player_identity,14ffbc3a519e2dca3858bb020b807438d832d92a,tl-2026-06-08-san-miguel-de-tucuman-challenger-2026-facundo-mena-vs-lorenzo-joaquin-rodriguez,tl,,draftkings,first_set_total_games,Under,9.5,-140,,0.5833333333333334,2026-06-08T07:31:18.345Z
needs_review,market_snapshot_missing_match_or_player_identity,df1a3bca6103c598eaeac9eb387f1bc31a707848,tl-2026-06-08-san-miguel-de-tucuman-challenger-2026-facundo-mena-vs-lorenzo-joaquin-rodriguez,tl,,draftkings,first_set_total_games,Over,9.5,-105,,0.5121951219512195,2026-06-08T07:31:18.345Z
needs_review,market_snapshot_missing_match_or_player_identity,437bc8db647c4ec31ceffdacd2413710106c40cb,tl-2026-06-08-san-miguel-de-tucuman-challenger-2026-juan-sebastian-gomez-vs-luciano-emanuel-ambrogi,tl,,draftkings,first_set_total_games,Over,9.5,120,,0.45454545454545453,2026-06-08T07:31:18.345Z
needs_review,market_snapshot_missing_match_or_player_identity,6a8b31292943ca12ad78cf69ad247cc9b09126a0,tl-2026-06-08-san-miguel-de-tucuman-challenger-2026-juan-sebastian-gomez-vs-luciano-emanuel-ambrogi,tl,,draftkings,first_set_total_games,Under,9.5,-185,,0.6491228070175439,2026-06-08T07:31:18.345Z
